deslocamento,JFC1,JFC2,JHC1,JHC2,JM1C1,JM1C2,JM2C1,JM2C2,PFC1,PFC2,PHC1,PHC2,PM1C1,PM1C2,PM2C1,PM2C2,expC1,expC2
-0.30033333333333334,0.0837017083389654,0.0817834734586703,0.0848320974406734,0.0821278534984626,0.0836144760916746,0.0787586276804818,0.0852278571450822,0.0819241890761858,0.0611197631350706,0.0538940645651511,0.0792209331844033,0.0761813676751329,0.0895209002966393,0.0851196201143967,0.0890405055619899,0.085242843766271,,
-0.306,0.0867547458958426,0.0849723054675423,0.0877778155846634,0.0852535862462114,0.0866492373431585,0.082155079389045,0.0883996611225455,0.0853728108079399,0.0638055373238441,0.0568407628179458,0.0821069800524495,0.0792220207616941,0.0924371416683066,0.0883606211588301,0.091738151767447,0.088281609567214,,
-0.31166666666666665,0.0897298242767309,0.0880676237070868,0.0906603411785686,0.0882973000045754,0.0896065456810802,0.0854304336582781,0.0914816280014112,0.0886890632992225,0.066481944931231,0.0597819025934464,0.0849366727135286,0.0821888938120429,0.0953181608620497,0.0916083894818333,0.0944138175524784,0.0912880182141303,,
-0.31733333333333336,0.092635603568264,0.0910813612573827,0.093486381779841,0.0912681967384984,0.0924956225813106,0.0885997680927765,0.0944873426210146,0.0918959597889156,0.0691488310992774,0.0627145762991168,0.0877162190454072,0.0850900532984489,0.0981604422443643,0.0948445905249132,0.0970686282010266,0.0942607519774613,,
-0.32299999999999995,0.0954790775308053,0.09402303758631,0.0962619404343703,0.0941741214936994,0.0953244294110788,0.0916764748425263,0.0974272429147468,0.0950118346094735,0.0718061357874128,0.0656367282483439,0.0904512347822735,0.0879326750617875,0.10096210085505802,0.098054131420239,0.0997037632487579,0.097199329535126,,
-0.32866666666666666,0.098266052136862,0.0969001414187822,0.0989925249119358,0.0970218299003824,0.0980999325015569,0.0946720575578145,0.10030919038649799,0.0980510912160614,0.0744538678680745,0.0685469197970055,0.093146827148439,0.0907231937036834,0.10372258425784697,0.101225409538924,0.10232042449683901,0.100103851631938,,
-0.33433333333333326,0.10100158669038302,0.0997186394935617,0.10168328996268598,0.0998172726805974,0.100828342734611,0.0975962734045356,0.10313902391582198,0.10102487412921199,0.0770920875313085,0.0714441588950128,0.0958076494682115,0.0934674375835469,0.10644246346210001,0.10435006111815,0.104919813671325,0.10297482096358901,,
-0.33999999999999997,0.103690374411908,0.102483508642618,0.10433910410636801,0.10256585424513001,0.103515300237502,0.10045741366433698,0.105921139462105,0.103941609533886,0.079720893056572,0.0743277784250656,0.0984379358088772,0.0961707274203049,0.109123289131664,0.107422436994815,0.10750311586972801,0.10581301986789901,,
-0.3456666666666666,0.10633704399000801,0.105199207932634,0.10696454643843599,0.10527263387372501,0.10616599408416699,0.103262617743555,0.10865909199308801,0.10680747037106801,0.0823404120760405,0.0771973479488143,0.10104152139480198,0.0988379352411352,0.11176746944241801,0.110438990930894,0.110071487438572,0.108619432138348,,
-0.3513333333333333,0.108946382218816,0.10787004414801801,0.109563859556337,0.10794244817927501,0.108785219354304,0.10601816667719999,0.11135616144328801,0.109626837439584,0.0849507949308678,0.0800526119978153,0.103621854557631,0.101473512836621,0.11437812010347599,0.11339771608466802,0.112626046098333,0.111395194695404,,
